CollectionSurveyKey,CollectionUnitKey,ScbId,VeNr,CUParentStatusCode,CUStatusCode,IndustryCode,PopulationSize,SampleSize,Stratum,AnnualTurnoverTotal,AnnualTurnoverDomestic,AnnualInventories,Netto,IndHandTj,SampleOccasion,Bgrupp
3,3429185,,1876218,00,002,14130,186,5,140000001,1161.5471336095,1161.5471336095,0,1,,2023,14000
3,3429186,,1876408,00,002,25620,889,29,255XX0001,13961.0440484130,13262.0440484130,0,1,,2023,255XX
3,3429187,,1877778,00,002,10821,203,21,100000001,58248.4655430949,52838.4655430949,0,1,,2023,10000
3,3429188,,1877885,00,002,33120,181,17,330000003,37222.7435389082,37222.7435389082,0,1,,2023,33000
3,3429189,,1877927,00,002,28220,164,122,280000002,257957.6578680840,2025.6578680841,0,1,,2023,28000
3,3429190,,1879386,00,002,13960,57,5,139000002,26580.2463175725,19298.2463175725,0,1,,2023,13900
3,3429191,,1882604,00,002,25720,889,29,255XX0001,9295.9394056999,9295.9394056999,0,1,,2023,255XX
3,3429192,,1885300,00,002,30920,13,5,309000001,28411.6232193103,9085.6232193102,0,1,,2023,30900
3,3429193,,1890144,00,002,31090,184,6,310000001,10173.8303068635,9956.8303068635,0,1,,2023,31000
3,3429194,,1891449,00,002,26120,26,5,261000002,64613.9898996452,64545.9898996452,0,1,,2023,26100
3,3429195,,1893759,00,002,22290,109,21,220000002,122602.5144778730,54450.5144778732,0,1,,2023,22000
3,3429196,,1895747,00,002,25620,889,29,255XX0001,14688.9014734338,13662.9014734338,0,1,,2023,255XX
3,3429197,,1897552,00,002,33120,1019,15,330000001,2343.5974009737,2343.5974009737,0,1,,2023,33000
3,3429198,,1898139,00,002,26110,26,5,261000002,64432.4775273053,17258.4775273053,0,1,,2023,26100
3,3429199,,1898246,00,002,25120,64,16,251XX0003,142528.4506043540,106035.4506043540,0,1,,2023,251XX
3,3429200,,1898550,00,002,25620,889,29,255XX0001,15565.4635109013,15565.4635109013,0,1,,2023,255XX
3,3429201,,1898758,00,002,33140,416,15,330000002,22913.6321148814,22913.6321148814,0,1,,2023,33000
3,3429202,,1898873,00,002,28120,173,28,280000001,89799.6245812591,81363.6245812591,0,1,,2023,28000
3,3429203,,1899160,00,002,25620,618,68,255XX0002,66015.7083578994,62157.7083578994,0,1,,2023,255XX
3,3429204,,1903079,00,002,25620,889,29,255XX0001,11552.2456341521,9463.2456341521,0,1,,2023,255XX
3,3429205,,1905751,00,002,18122,274,5,180000001,5934.0740872030,5934.0740872030,0,1,,2023,18000
3,3429206,,1908508,00,002,18130,62,5,180000003,30092.3882010878,26867.3882010878,0,1,,2023,18000
3,3429207,,1909928,00,002,18122,274,5,180000001,7871.4480550941,7871.4480550941,0,1,,2023,18000
3,3429208,,1912708,00,002,25620,618,68,255XX0002,23120.9342732179,21415.9342732179,0,1,,2023,255XX
3,3429209,,1913185,00,002,25110,150,10,251XX0001,26675.7112318113,26675.7112318113,0,1,,2023,251XX
3,3429210,,1913946,00,002,32501,71,5,325000001,18164.7834343711,1212.7834343711,0,1,,2023,32500
3,3429211,,1914126,00,002,18122,274,5,180000001,7674.4993520270,7435.4993520270,0,1,,2023,18000
3,3429212,,1915545,00,002,20410,29,5,204000001,41540.3306249169,41367.3306249169,0,1,,2023,20400
3,3429213,,1915719,00,002,32120,175,5,321XX0002,5966.3247328444,5966.3247328444,0,1,,2023,321XX
3,3429214,,1916394,00,002,32910,175,5,321XX0002,3724.5776486880,1865.5776486880,0,1,,2023,321XX
3,3429215,,1919380,00,002,25620,889,29,255XX0001,20320.7095797440,18393.7095797440,0,1,,2023,255XX
3,3429216,,1919638,00,002,25620,618,68,255XX0002,37120.6909965493,37120.6909965493,0,1,,2023,255XX
3,3429217,,1919703,00,002,25620,889,29,255XX0001,18918.6847189718,18722.6847189718,0,1,,2023,255XX
3,3429218,,1921386,00,002,25620,889,29,255XX0001,20842.1427437393,18718.1427437393,0,1,,2023,255XX
3,3429219,,1921584,00,002,33120,1019,15,330000001,7501.4129445654,7407.4129445654,0,1,,2023,33000
3,3429220,,1921675,00,002,31090,184,6,310000001,22524.8768040290,21232.8768040290,0,1,,2023,31000
3,3429221,,1921907,00,002,08120,24,5,080000003,71193.8123960889,70591.8123960889,0,1,,2023,08000
3,3429222,,1922418,00,002,25620,618,68,255XX0002,25092.7555064631,24314.7555064631,0,1,,2023,255XX
3,3429223,,1923127,00,002,33120,1019,15,330000001,3433.1802195623,3433.1802195623,0,1,,2023,33000
3,3429224,,1923358,00,002,26510,33,5,265XX0001,43734.9000333699,26697.9000333699,0,1,,2023,265XX
3,3429225,,1924596,00,002,25620,889,29,255XX0001,18326.1021584196,18326.1021584196,0,1,,2023,255XX
3,3429226,,1926732,00,002,25620,889,29,255XX0001,20615.1736912872,20615.1736912872,0,1,,2023,255XX
3,3429227,,1928266,00,002,25500,889,29,255XX0001,11880.8303616140,11791.8303616140,0,1,,2023,255XX
3,3429228,,1930387,00,002,32502,71,5,325000001,15934.2334455515,15934.2334455515,0,1,,2023,32500
3,3429229,,1930403,00,002,28920,173,28,280000001,76818.8859580876,46063.8859580876,0,1,,2023,28000
3,3429230,,1931864,00,002,25290,150,10,251XX0001,17832.5513158960,17805.5513158960,0,1,,2023,251XX
3,3429231,,1932680,00,002,25620,202,56,255XX0003,193583.0608699410,169616.0608699410,0,1,,2023,255XX
3,3429232,,1932870,00,002,16239,189,5,162000001,21107.0894464186,21107.0894464186,0,1,,2023,16200
3,3429233,,1937010,00,002,27120,37,18,271XX0002,309563.4283648920,266420.4283648920,0,1,,2023,271XX
3,3429234,,1938166,00,002,25620,889,29,255XX0001,17121.2877864789,17121.2877864789,0,1,,2023,255XX
3,3429235,,1938836,00,002,17290,36,13,172000001,151311.2999204030,111236.2999204030,0,1,,2023,17200
3,3429236,,1938901,00,002,22190,50,15,220000003,225749.5641473070,181589.5641473070,0,1,,2023,22000
3,3429237,,1938919,00,002,16233,191,27,162000002,29078.4350418846,29078.4350418846,0,1,,2023,16200
3,3429238,,1939768,00,002,33200,181,17,330000003,46456.8426992140,46341.8426992140,0,1,,2023,33000
3,3429239,,1941160,00,002,25120,64,16,251XX0003,168353.3936475590,114764.3936475590,0,1,,2023,251XX
3,3429240,,1941517,00,002,25620,618,68,255XX0002,23214.2560344680,22663.2560344680,0,1,,2023,255XX
3,3429241,,1941632,00,002,16239,191,27,162000002,82530.9873023555,64092.9873023555,0,1,,2023,16200
3,3429242,,1944677,00,002,25110,71,7,251XX0002,57127.5624567042,57127.5624567042,0,1,,2023,251XX
3,3429243,,1944727,00,002,25620,618,68,255XX0002,57089.3020338820,43545.3020338820,0,1,,2023,255XX
3,3429244,,1945138,00,002,31012,46,7,310000003,58008.5159427231,29165.5159427231,0,1,,2023,31000
3,3429245,,1945476,00,002,33120,1019,15,330000001,8011.5150596105,7987.5150596105,0,1,,2023,33000
3,3429246,,1947076,00,002,25120,71,7,251XX0002,49218.6633187263,49218.6633187263,0,1,,2023,251XX
3,3429247,,1947472,00,002,25620,889,29,255XX0001,20693.1240226885,20226.1240226885,0,1,,2023,255XX
3,3429248,,1949213,00,002,14190,186,5,140000001,1823.9706894022,1823.9706894022,0,1,,2023,14000
3,3429249,,1949684,00,002,32502,71,5,325000001,17920.1446623263,17920.1446623263,0,1,,2023,32500
3,3429250,,1951425,00,002,25620,618,68,255XX0002,29800.0957978774,29800.0957978774,0,1,,2023,255XX
3,3429251,,1951441,00,002,25620,889,29,255XX0001,10317.4567433766,10244.4567433766,0,1,,2023,255XX
3,3429252,,1953454,00,002,26510,33,5,265XX0001,42562.4802853078,4066.4802853078,0,1,,2023,265XX
3,3429253,,1953983,00,002,33130,1019,15,330000001,5149.5216431081,1874.5216431081,0,1,,2023,33000
3,3429254,,1954247,00,002,25620,889,29,255XX0001,19702.0832708227,15943.0832708227,0,1,,2023,255XX
3,3429255,,1955038,00,002,33150,68,45,330000004,106363.6726443480,106346.6726443480,0,1,,2023,33000
3,3429256,,1955467,00,002,31012,93,7,310000002,46983.3458341443,41823.3458341443,0,1,,2023,31000
3,3429257,,1955780,00,002,25620,889,29,255XX0001,21596.8544054187,16904.8544054187,0,1,,2023,255XX
3,3429258,,1957497,00,002,31022,184,6,310000001,11892.5160147043,11892.5160147043,0,1,,2023,31000
3,3429259,,1958685,00,002,31011,184,6,310000001,22091.6395582519,21725.6395582519,0,1,,2023,31000
3,3429260,,1959493,00,002,13922,57,5,139000002,11698.2223812830,11526.2223812830,0,1,,2023,13900
3,3429261,,1960012,00,002,25999,618,68,255XX0002,23366.5132686916,22551.5132686916,0,1,,2023,255XX
3,3429262,,1960632,00,002,10130,129,57,100000002,138794.9643813750,138794.9643813750,0,1,,2023,10000
3,3429263,,1961036,00,002,10860,129,57,100000002,188765.9774393850,187728.9774393850,0,1,,2023,10000
3,3429264,,1962935,00,002,31090,184,6,310000001,7455.5434938845,7455.5434938845,0,1,,2023,31000
3,3429265,,1964006,00,002,23610,40,10,230000002,99174.2546009256,98740.2546009256,0,1,,2023,23000
3,3429266,,1964873,00,002,26200,35,8,262YY0001,144098.7485762460,144098.7485762460,0,1,,2023,262YY
3,3429267,,1965763,00,002,31011,184,6,310000001,19860.4356837932,19860.4356837932,0,1,,2023,31000
3,3429268,,1966241,00,002,22190,139,12,220000001,39270.8972774689,32596.8972774689,0,1,,2023,22000
3,3429269,,1966605,00,002,22290,109,21,220000002,56338.8254309626,43343.8254309626,0,1,,2023,22000
3,3429270,,1967116,00,002,10130,203,21,100000001,48191.8330755049,48088.8330755049,0,1,,2023,10000
3,3429271,,1967744,00,002,32502,44,5,325000002,29825.9657574745,29825.9657574745,0,1,,2023,32500
3,3429272,,1967892,00,002,25620,889,29,255XX0001,16723.9722789478,16500.9722789478,0,1,,2023,255XX
3,3429273,,1968932,00,002,27120,37,18,271XX0002,152585.6002658020,134672.6002658020,0,1,,2023,271XX
3,3429274,,1968965,00,002,22210,139,12,220000001,21185.7066730497,20971.7066730497,0,1,,2023,22000
3,3429275,,1969039,00,002,20420,29,5,204000001,48028.8631735594,42875.8631735594,0,1,,2023,20400
3,3429276,,1971183,00,002,25620,889,29,255XX0001,22261.1567167481,20250.1567167481,0,1,,2023,255XX
3,3429277,,1972363,00,002,32502,71,5,325000001,8664.1029248529,8664.1029248529,0,1,,2023,32500
3,3429278,,1977396,00,002,25620,889,29,255XX0001,17726.5484158604,2710.5484158604,0,1,,2023,255XX
3,3429279,,1977784,00,002,18122,62,5,180000003,29014.9362942705,28086.9362942705,0,1,,2023,18000
3,3429280,,1977966,00,002,32910,210,5,321XX0001,2939.6354036809,2565.6354036809,0,1,,2023,321XX
3,3429281,,1978147,00,002,26120,26,5,261000002,38325.3103356117,37903.3103356117,0,1,,2023,26100
3,3429282,,1978592,00,002,16240,48,12,162000003,143381.4914878990,138587.4914878990,0,1,,2023,16200
3,3429283,,1978782,00,002,25610,202,56,255XX0003,84959.1324479907,84226.1324479907,0,1,,2023,255XX
3,3429284,,1979269,00,002,18122,62,5,180000003,24150.5609430737,24150.5609430737,0,1,,2023,18000
3,3429285,,1983642,00,002,32501,44,5,325000002,19588.6109016076,2976.6109016076,0,1,,2023,32500
3,3429286,,1983741,00,002,16102,46,14,161000001,134450.4375783130,1174.4375783139,0,1,,2023,16100
3,3429287,,1985464,00,002,25620,202,56,255XX0003,106349.1139792730,53757.1139792737,0,1,,2023,255XX
3,3429288,,1987106,00,002,25730,618,68,255XX0002,31850.9367241527,10841.9367241527,0,1,,2023,255XX
3,3429289,,1987981,00,002,25999,202,56,255XX0003,85250.1002943612,85250.1002943612,0,1,,2023,255XX
3,3429290,,1988385,00,002,25110,71,7,251XX0002,76474.3370044849,76474.3370044849,0,1,,2023,251XX
3,3429291,,1988724,00,002,25110,64,16,251XX0003,165457.5622271280,162824.5622271280,0,1,,2023,251XX
3,3429292,,1989490,00,002,18122,274,5,180000001,7328.4619352406,7039.4619352406,0,1,,2023,18000
3,3429293,,1989706,00,002,25110,71,7,251XX0002,79266.0915492506,79130.0915492506,0,1,,2023,251XX
3,3429294,,1989748,00,002,25620,618,68,255XX0002,64141.8787774038,61305.8787774038,0,1,,2023,255XX
3,3429295,,1990464,00,002,25720,889,29,255XX0001,20059.2479515155,20059.2479515155,0,1,,2023,255XX
3,3429296,,1991751,00,002,25620,889,29,255XX0001,10604.0687875617,8229.0687875617,0,1,,2023,255XX
3,3429297,,1992080,00,002,31090,46,7,310000003,85064.4227376082,79515.4227376082,0,1,,2023,31000
3,3429298,,1992312,00,002,26120,24,5,261000001,20515.9782093337,19193.9782093337,0,1,,2023,26100
3,3429299,,1993153,00,002,18122,274,5,180000001,5739.4718210544,5739.4718210544,0,1,,2023,18000
3,3429300,,1994656,00,002,25500,889,29,255XX0001,15074.6868262362,15074.6868262362,0,1,,2023,255XX
3,3429301,,1996305,00,002,25620,889,29,255XX0001,13026.0021128964,7845.0021128964,0,1,,2023,255XX
3,3429302,,1997253,00,002,18130,127,5,180000002,19758.8937382925,19593.8937382925,0,1,,2023,18000
3,3429303,,1999523,00,002,08120,24,5,080000003,53618.9879035093,53618.9879035093,0,1,,2023,08000
3,3429304,,2000362,00,002,31090,93,7,310000002,28576.9987623572,24548.9987623572,0,1,,2023,31000
3,3429305,,2002244,00,002,25999,202,56,255XX0003,87662.9831414944,74412.9831414944,0,1,,2023,255XX
3,3429306,,2002798,00,002,16292,191,27,162000002,54580.1843401183,30926.1843401183,0,1,,2023,16200
3,3429307,,2006294,00,002,28960,173,28,280000001,64377.4823243504,14424.4823243504,0,1,,2023,28000
3,3429308,,2009470,00,002,18122,127,5,180000002,12707.8003618800,12505.8003618800,0,1,,2023,18000
3,3429309,,2009645,00,002,16240,189,5,162000001,20358.9748102160,20358.9748102160,0,1,,2023,16200
3,3429310,,2011070,00,002,16239,189,5,162000001,20427.1364814005,18838.1364814005,0,1,,2023,16200
3,3429311,,2011237,00,002,33110,416,15,330000002,9922.0196197986,9922.0196197986,0,1,,2023,33000
3,3429312,,2011450,00,002,31022,184,6,310000001,9847.8919576473,9847.8919576473,0,1,,2023,31000
3,3429313,,2011823,00,002,25620,889,29,255XX0001,17657.0524831488,17629.0524831488,0,1,,2023,255XX
3,3429314,,2012961,00,002,28920,173,28,280000001,80776.4174729181,77156.4174729181,0,1,,2023,28000
3,3429315,,2015469,00,002,10710,203,21,100000001,45568.3076102484,45568.3076102484,0,1,,2023,10000
3,3429316,,2017036,00,002,18122,127,5,180000002,19196.8688089515,19196.8688089515,0,1,,2023,18000
3,3429317,,2021871,00,002,16233,191,27,162000002,57273.0418289832,57273.0418289832,0,1,,2023,16200
3,3429318,,2023596,00,002,31011,184,6,310000001,16360.3301087832,16352.3301087832,0,1,,2023,31000
3,3429319,,2023687,00,002,25610,889,29,255XX0001,8217.1173225466,8217.1173225466,0,1,,2023,255XX
3,3429320,,2024172,00,002,18121,62,5,180000003,22040.3618202647,21977.3618202647,0,1,,2023,18000
3,3429321,,2025971,00,002,33120,1019,15,330000001,2847.0564210505,2725.0564210505,0,1,,2023,33000
3,3429322,,2026755,00,002,16233,189,5,162000001,11691.1896577466,11691.1896577466,0,1,,2023,16200
3,3429323,,2028405,00,002,25730,618,68,255XX0002,25346.0300874981,2148.0300874981,0,1,,2023,255XX
3,3429324,,2029114,00,002,25999,889,29,255XX0001,10675.3571763444,10675.3571763444,0,1,,2023,255XX
3,3429325,,2031565,00,002,25620,618,68,255XX0002,25747.1869554581,22882.1869554581,0,1,,2023,255XX
3,3429326,,2031839,00,002,28300,173,28,280000001,82124.0155484602,60910.0155484603,0,1,,2023,28000
3,3429327,,2031912,00,002,25620,202,56,255XX0003,107511.8220931920,65840.8220931926,0,1,,2023,255XX
3,3429328,,2032290,00,002,10130,203,21,100000001,61427.7924962493,61427.7924962493,0,1,,2023,10000
3,3429329,,2032852,00,002,14310,21,5,140000003,20939.8958011123,19932.8958011123,0,1,,2023,14000
3,3429330,,2033231,00,002,31011,93,7,310000002,27726.2555925724,16046.2555925724,0,1,,2023,31000
3,3429331,,2034338,00,002,33120,1019,15,330000001,3661.1377784739,3661.1377784739,0,1,,2023,33000
3,3429332,,2035731,00,002,33120,1019,15,330000001,6040.7826791060,6040.7826791060,0,1,,2023,33000
3,3429333,,2036846,00,002,16240,189,5,162000001,13233.2811284093,13233.2811284093,0,1,,2023,16200
3,3429334,,2037455,00,002,22230,32,23,220000004,305061.1263784300,274937.1263784300,0,1,,2023,22000
3,3429335,,2038990,00,002,33120,181,17,330000003,31628.3640554228,31563.3640554228,0,1,,2023,33000
3,3429336,,2039089,00,002,32990,175,5,321XX0002,3143.2317083157,3143.2317083157,0,1,,2023,321XX
3,3429337,,2040947,00,002,10111,129,57,100000002,182011.7359328700,108946.7359328700,0,1,,2023,10000
3,3429338,,2042984,00,002,25620,889,29,255XX0001,13932.2000883527,13800.2000883527,0,1,,2023,255XX
3,3429339,,2043073,00,002,25620,618,68,255XX0002,26935.7554602643,26806.7554602643,0,1,,2023,255XX
3,3429340,,2047785,00,002,16239,191,27,162000002,24205.0728599029,23905.0728599029,0,1,,2023,16200
3,3429341,,2048064,00,002,25620,618,68,255XX0002,41860.8242939972,29760.8242939972,0,1,,2023,255XX
3,3429342,,2048197,00,002,32120,175,5,321XX0002,9310.9662435734,9310.9662435734,0,1,,2023,321XX
3,3429343,,2049781,00,002,16240,189,5,162000001,22146.0115642546,22146.0115642546,0,1,,2023,16200
3,3429344,,2050433,00,002,25620,618,68,255XX0002,38099.6062335441,38099.6062335441,0,1,,2023,255XX
3,3429345,,2051928,00,002,18122,127,5,180000002,17080.7534532500,16961.7534532500,0,1,,2023,18000
3,3429346,,2052249,00,002,25610,889,29,255XX0001,10741.9095362940,10076.9095362940,0,1,,2023,255XX
3,3429347,,2055242,00,002,25620,618,68,255XX0002,33598.2840642854,31755.2840642854,0,1,,2023,255XX
3,3429348,,2056026,00,002,23610,40,10,230000002,149462.8475328660,123763.8475328660,0,1,,2023,23000
3,3429349,,2056844,00,002,25620,618,68,255XX0002,58303.1675161410,58275.1675161410,0,1,,2023,255XX
3,3429350,,2058600,00,002,25991,889,29,255XX0001,9956.8971296682,9724.8971296682,0,1,,2023,255XX
3,3429351,,2059012,00,002,25620,889,29,255XX0001,8896.4280927558,8896.4280927558,0,1,,2023,255XX
3,3429352,,2061026,00,002,25110,150,10,251XX0001,17915.9917444470,17915.9917444470,0,1,,2023,251XX
3,3429353,,2061125,00,002,25620,889,29,255XX0001,18616.9291357562,11784.9291357562,0,1,,2023,255XX
3,3429354,,2063675,00,002,25120,71,7,251XX0002,76142.8937282745,63574.8937282745,0,1,,2023,251XX
3,3429355,,2065977,00,002,31011,93,7,310000002,50306.9085346469,41789.9085346469,0,1,,2023,31000
3,3429356,,2066769,00,002,25110,71,7,251XX0002,64801.2596505994,41402.2596505994,0,1,,2023,251XX
3,3429357,,2068815,00,002,18122,274,5,180000001,2988.8841846175,2983.8841846175,0,1,,2023,18000
3,3429358,,2073609,00,002,31030,28,10,310000004,132553.8584352430,18061.8584352435,0,1,,2023,31000
3,3429359,,2074615,00,002,18122,274,5,180000001,2843.5756921382,2843.5756921382,0,1,,2023,18000
3,3429360,,2077709,00,002,25110,71,7,251XX0002,81769.7255252035,61486.7255252035,0,1,,2023,251XX
3,3429361,,2078210,00,002,25120,71,7,251XX0002,80987.2761855645,80987.2761855645,0,1,,2023,251XX
3,3429362,,2078335,00,002,32501,71,5,325000001,10485.4056253650,3226.4056253650,0,1,,2023,32500
3,3429363,,2079135,00,002,17230,36,13,172000001,61583.7640881367,58814.7640881367,0,1,,2023,17200
3,3429364,,2079374,00,002,16239,189,5,162000001,20792.4573682920,20792.4573682920,0,1,,2023,16200
3,3429365,,2080489,00,002,16239,191,27,162000002,29532.9182182824,29532.9182182824,0,1,,2023,16200
3,3429366,,2086478,00,002,33120,416,15,330000002,10498.5867876813,8908.5867876813,0,1,,2023,33000
3,3429367,,2088250,00,002,31090,184,6,310000001,21421.1767078815,20810.1767078815,0,1,,2023,31000
3,3429368,,2090470,00,002,29320,32,23,290000001,365817.6028398860,122509.6028398860,0,1,,2023,29000
3,3429369,,2091320,00,002,16239,189,5,162000001,20752.6278751751,20752.6278751751,0,1,,2023,16200
3,3429370,,2092104,00,002,25620,618,68,255XX0002,23091.6291433143,23091.6291433143,0,1,,2023,255XX
3,3429371,,2094530,00,002,33150,416,15,330000002,16190.0036469467,16190.0036469467,0,1,,2023,33000
3,3429372,,2097087,00,002,18122,274,5,180000001,3715.7106373474,3715.7106373474,0,1,,2023,18000
3,3429373,,2098630,00,002,31090,184,6,310000001,20982.5351327469,8994.5351327469,0,1,,2023,31000
3,3429374,,2100691,00,002,33120,1019,15,330000001,6745.2909190544,6732.2909190544,0,1,,2023,33000
3,3429375,,2100972,00,002,25620,618,68,255XX0002,37225.1480245707,32863.1480245707,0,1,,2023,255XX
3,3429376,,2101293,00,002,33120,416,15,330000002,23017.1676839106,22986.1676839106,0,1,,2023,33000
3,3429377,,2102150,00,002,32990,175,5,321XX0002,5839.3388379364,5815.3388379364,0,1,,2023,321XX
3,3429378,,2103125,00,002,28990,173,28,280000001,110693.7317159090,41277.7317159093,0,1,,2023,28000
3,3429379,,2103448,00,002,33120,416,15,330000002,10895.8056242496,10895.8056242496,0,1,,2023,33000
3,3429380,,2104107,00,002,08120,47,5,080000002,42572.4263640827,42572.4263640827,0,1,,2023,08000
3,3429381,,2105302,00,002,33110,1019,15,330000001,3506.4215215831,3506.4215215831,0,1,,2023,33000
3,3429382,,2106961,00,002,25290,150,10,251XX0001,30780.6534932265,30588.6534932265,0,1,,2023,251XX
